turnid	ROUGE1-R	MRR	Exact match	F1
1767_1		0.111111	0.000000	0.263158
1769_1		0.000000	0.000000	0.102564
1770_1		1.000000	1.000000	1.000000
1771_1		0.000000	0.000000	0.000000
1772_1		0.000000	0.000000	0.285714
1773_1		0.500000	0.000000	0.108108
1774_1		0.000000	0.000000	0.313725
1775_1		0.142857	0.000000	0.162162
1776_1		1.000000	0.000000	0.166667
1777_1		0.500000	0.000000	0.166667
1778_1		0.000000	0.000000	0.461538
1779_1		0.000000	0.000000	0.074074
1782_1		0.000000	0.000000	0.000000
1783_1		0.000000	0.000000	0.000000
1785_1		0.000000	0.000000	0.228571
1786_1		0.000000	0.000000	0.000000
1788_1		0.000000	0.000000	0.250000
1789_1		0.500000	0.000000	0.240000
1794_1		0.200000	0.000000	0.102564
1796_1		0.000000	0.000000	0.928571
1797_1		0.000000	0.000000	0.162162
1800_1		0.000000	0.000000	0.181818
1801_1		0.000000	0.000000	0.086957
1802_1		0.000000	0.000000	0.176471
1807_1		1.000000	0.000000	0.818182
1808_1		0.000000	0.000000	0.129032
1809_1		0.000000	0.000000	0.000000
1810_1		0.000000	0.000000	0.000000
1812_1		0.000000	0.000000	0.000000
1813_1		0.250000	0.000000	0.000000
1814_1		0.000000	0.000000	0.142857
1817_1		0.000000	0.000000	0.062500
1825_1		0.000000	0.000000	0.411765
1826_1		0.000000	0.000000	0.588235
1827_1		0.000000	0.000000	0.666667
1828_1		0.000000	0.000000	0.294118
1831_1		0.000000	0.000000	0.260870
1832_1		0.000000	0.000000	0.240000
1835_1		1.000000	0.000000	0.833333
1836_1		0.000000	0.000000	0.210526
1837_1		0.000000	0.000000	0.344828
1840_1		0.000000	0.000000	0.114286
1841_1		0.000000	0.000000	0.240000
1846_1		0.333333	0.000000	0.117647
1848_1		0.000000	0.000000	0.428571
1849_1		0.500000	0.000000	0.088889
1850_1		0.000000	0.000000	0.071429
1852_1		0.000000	0.000000	0.071429
1853_1		0.000000	0.000000	0.000000
1854_1		0.000000	0.000000	0.111111
1856_1		0.000000	0.000000	0.086957
1857_1		0.000000	0.000000	0.222222
1859_1		0.000000	0.000000	0.285714
1860_1		1.000000	0.000000	0.869565
1861_1		1.000000	1.000000	1.000000
1862_1		0.000000	0.000000	0.266667
1864_1		0.000000	0.000000	0.736842
1867_1		0.000000	0.000000	0.416667
1868_1		0.000000	0.000000	0.461538
1869_1		0.166667	0.000000	0.347826
1870_1		0.000000	0.000000	0.000000
1872_1		1.000000	1.000000	1.000000
1877_1		0.000000	0.000000	0.046512
1878_1		0.000000	0.000000	0.205128
1880_1		0.000000	0.000000	0.066667
1881_1		0.000000	0.000000	0.625000
1882_1		0.166667	0.000000	0.108108
1883_1		0.000000	0.000000	0.210526
1884_1		1.000000	0.000000	0.571429
1885_1		0.000000	0.000000	0.055556
1886_1		0.000000	0.000000	0.307692
1887_1		0.000000	0.000000	0.260870
1888_1		0.000000	0.000000	0.250000
1889_1		0.000000	0.000000	0.125000
1890_1		0.000000	0.000000	0.592593
1892_1		0.000000	0.000000	0.222222
1894_1		0.000000	0.000000	0.162162
1895_1		0.000000	0.000000	0.117647
1896_1		0.000000	0.000000	0.514286
1898_1		1.000000	0.000000	0.550000
1899_1		1.000000	1.000000	1.000000
1903_1		0.000000	0.000000	0.125000
1909_1		0.100000	0.000000	0.750000
1912_1		0.100000	0.000000	0.400000
1914_1		0.200000	0.000000	0.186047
1916_1		0.142857	1.000000	1.000000
1924_1		0.250000	0.000000	0.166667
1930_1		1.000000	0.000000	0.326531
1931_1		0.000000	0.000000	0.190476
1933_1		0.000000	0.000000	0.137931
1936_1		1.000000	0.000000	0.344828
1937_1		0.166667	0.000000	0.357143
1941_1		0.500000	0.000000	0.545455
1944_1		0.125000	0.000000	0.444444
1951_1		0.000000	0.000000	0.296296
1954_1		0.111111	0.000000	0.307692
1958_1		0.333333	0.000000	0.222222
1960_1		0.333333	0.000000	0.444444
1966_1		0.166667	0.000000	0.193548
1969_1		0.333333	0.000000	0.129032
1975_1		0.000000	0.000000	0.372093
1979_1		0.000000	0.000000	0.437500
1984_1		0.200000	0.000000	0.764706
1989_1		0.500000	1.000000	1.000000
1997_1		0.142857	0.000000	0.266667
1998_1		0.500000	0.000000	0.526316
2005_1		0.000000	0.000000	0.256410
2007_1		0.100000	0.000000	0.540541
2008_1		0.000000	0.000000	0.217391
2009_1		0.500000	0.000000	0.130435
2015_1		0.142857	0.000000	0.952381
2020_1		0.000000	0.000000	0.357143
2021_1		0.000000	0.000000	0.416667
2022_1		0.000000	0.000000	0.117647
2027_1		0.000000	0.000000	0.054054
2031_1		1.000000	1.000000	1.000000
2033_1		1.000000	1.000000	1.000000
2036_1		0.000000	0.000000	0.258065
2040_1		0.111111	0.000000	0.303030
2043_1		1.000000	0.000000	0.324324
2044_1		0.000000	0.000000	0.380952
2048_1		0.000000	0.000000	0.210526
2054_1		1.000000	0.000000	0.421053
2061_1		0.333333	0.000000	0.615385
2064_1		0.000000	0.000000	0.666667
2067_1		0.333333	0.000000	0.000000
2072_1		0.142857	0.000000	0.000000
2074_1		0.166667	0.000000	0.640000
2083_1		1.000000	0.000000	0.480000
2084_1		0.000000	0.000000	0.121212
2087_1		1.000000	0.000000	0.962963
2089_1		0.000000	0.000000	0.384615
2090_1		1.000000	0.000000	0.884615
2091_1		1.000000	0.000000	0.000000
2093_1		1.000000	0.000000	0.190476
2095_1		0.166667	0.000000	0.357143
2096_1		1.000000	0.000000	0.976744
2097_1		0.000000	0.000000	0.375000
2101_1		1.000000	1.000000	1.000000
2102_1		0.125000	0.000000	0.108108
2111_1		1.000000	0.000000	0.620690
2112_1		1.000000	0.000000	0.842105
2114_1		0.500000	0.000000	0.210526
2122_1		0.000000	0.000000	0.275862
2125_1		0.000000	0.000000	0.292683
2127_1		0.200000	0.000000	0.000000
2129_1		0.000000	0.000000	0.518519
2131_1		1.000000	0.000000	0.647059
2133_1		0.333333	0.000000	0.226415
2135_1		0.125000	0.000000	0.666667
2141_1		0.500000	0.000000	0.324324
2146_1		0.000000	0.000000	0.300000
2148_1		1.000000	0.000000	0.878049
2154_1		0.000000	0.000000	0.350000
2161_1		0.000000	0.000000	0.000000
2162_1		0.200000	0.000000	0.114286
2165_1		1.000000	0.000000	0.979592
2169_1		0.500000	1.000000	1.000000
2181_1		0.250000	0.000000	0.875000
2186_1		1.000000	0.000000	0.740741
2188_1		0.000000	0.000000	0.061538
2189_1		0.000000	0.000000	0.363636
2192_1		0.100000	0.000000	0.240000
2196_1		0.000000	0.000000	0.085106
2208_1		1.000000	1.000000	1.000000
2212_1		0.000000	0.000000	0.303030
2220_1		0.000000	0.000000	0.521739
2222_1		1.000000	0.000000	0.928571
2223_1		0.166667	0.000000	0.307692
2225_1		0.000000	0.000000	0.176471
2228_1		0.333333	0.000000	0.285714
2230_1		0.200000	0.000000	0.347826
2231_1		0.000000	0.000000	0.166667
2234_1		0.000000	0.000000	0.250000
2237_1		0.000000	0.000000	0.250000
2241_1		0.142857	0.000000	0.511628
2245_1		1.000000	0.000000	0.943396
2250_1		1.000000	1.000000	1.000000
2256_1		0.500000	0.000000	0.750000
2276_1		0.000000	0.000000	0.210526
2281_1		1.000000	0.000000	0.888889
2282_1		0.500000	1.000000	1.000000
2284_1		0.500000	0.000000	0.780488
2289_1		1.000000	1.000000	1.000000
2296_1		0.125000	0.000000	0.434783
2304_1		1.000000	0.000000	0.893617
2307_1		0.000000	0.000000	0.545455
2308_1		0.000000	0.000000	0.340426
2310_1		0.500000	0.000000	0.227273
2314_1		0.250000	0.000000	0.108108
2319_1		1.000000	0.000000	0.088889
2338_1		1.000000	0.000000	0.434783
2340_1		0.000000	0.000000	0.153846
2344_1		0.000000	0.000000	0.529412
2348_1		0.000000	0.000000	0.714286
2349_1		0.333333	0.000000	0.093023
2351_1		0.000000	0.000000	0.606061
2353_1		0.000000	0.000000	0.303030
2368_1		0.333333	0.000000	0.367347
2370_1		0.125000	0.000000	0.800000
2376_1		0.250000	0.000000	0.244898
2379_1		0.000000	0.000000	0.560000
2384_1		1.000000	0.000000	0.190476
2386_1		1.000000	0.000000	0.125000
2388_1		0.000000	0.000000	0.384615
2391_1		0.200000	0.000000	0.000000
2399_1		1.000000	0.000000	0.461538
2403_1		0.333333	0.000000	0.205128
2404_1		0.000000	0.000000	0.631579
2410_1		1.000000	0.000000	0.263158
2411_1		0.100000	0.000000	0.285714
2417_1		0.000000	0.000000	0.272727
2439_1		0.000000	0.000000	0.117647
2440_1		0.125000	0.000000	0.333333
2442_1		1.000000	0.000000	0.666667
2444_1		0.500000	0.000000	0.428571
2446_1		0.000000	0.000000	0.387097
2447_1		1.000000	1.000000	1.000000
2457_1		0.166667	0.000000	0.375000
2459_1		0.500000	0.000000	0.333333
2468_1		0.333333	0.000000	0.421053
2469_1		0.500000	0.000000	0.256410
2473_1		0.000000	0.000000	0.307692
2474_1		0.500000	0.000000	0.580645
2483_1		0.142857	0.000000	0.186047
2484_1		0.166667	0.000000	0.705882
2489_1		1.000000	0.000000	0.925926
2497_1		0.000000	0.000000	0.285714
2498_1		1.000000	0.000000	0.862745
2501_1		0.250000	0.000000	0.555556
2503_1		0.000000	0.000000	0.125000
2504_1		0.142857	0.000000	0.285714
2506_1		0.125000	0.000000	0.380952
2512_1		0.000000	0.000000	0.307692
2516_1		0.000000	0.000000	0.476190
2520_1		0.200000	0.000000	0.111111
2521_1		0.500000	0.000000	0.451613
2524_1		0.000000	0.000000	0.228571
2525_1		0.500000	0.000000	0.324324
2527_1		0.000000	0.000000	0.476190
2531_1		0.000000	0.000000	0.413793
2533_1		0.500000	0.000000	0.235294
2534_1		0.166667	0.000000	0.181818
2540_1		0.000000	0.000000	0.250000
2542_1		0.333333	0.000000	0.608696
2543_1		0.000000	0.000000	0.181818
2546_1		0.166667	0.000000	0.058824
2548_1		1.000000	0.000000	0.564103
2552_1		0.000000	0.000000	0.400000
2553_1		0.000000	0.000000	0.218182
2559_1		0.125000	0.000000	0.400000
2560_1		0.000000	0.000000	0.526316
2562_1		0.333333	0.000000	0.564103
2564_1		0.200000	0.000000	0.823529
2566_1		0.111111	0.000000	0.833333
2570_1		0.000000	0.000000	0.086957
2572_1		1.000000	0.000000	0.904762
2574_1		1.000000	1.000000	1.000000
2575_1		0.000000	0.000000	0.111111
2576_1		0.000000	0.000000	0.400000
2581_1		0.000000	0.000000	0.344828
2591_1		0.500000	0.000000	0.000000
2593_1		1.000000	1.000000	1.000000
2594_1		0.111111	0.000000	0.206897
2595_1		0.500000	0.000000	0.769231
2597_1		0.166667	0.000000	0.600000
2603_1		0.125000	0.000000	0.222222
2604_1		0.500000	0.000000	0.171429
2605_1		0.000000	0.000000	0.869565
2610_1		0.500000	0.000000	0.434783
2611_1		1.000000	0.000000	0.842105
2614_1		0.000000	0.000000	0.222222
2615_1		0.000000	0.000000	0.311111
2617_1		0.250000	0.000000	0.000000
2624_1		0.000000	0.000000	0.333333
2629_1		0.200000	0.000000	0.412698
2630_1		0.000000	0.000000	0.058824
2631_1		0.000000	0.000000	0.136364
2633_1		0.000000	0.000000	0.129032
2634_1		0.500000	0.000000	0.500000
2635_1		0.000000	0.000000	0.206897
2639_1		0.125000	0.000000	0.181818
2646_1		0.000000	0.000000	0.461538
2650_1		0.000000	0.000000	0.344828
2651_1		0.000000	0.000000	0.545455
2657_1		1.000000	1.000000	1.000000
2661_1		1.000000	1.000000	1.000000
2665_1		0.200000	0.000000	0.608696
2666_1		0.500000	0.000000	0.838710
2667_1		0.500000	0.000000	0.666667
2675_1		0.000000	0.000000	0.000000
2678_1		0.200000	0.000000	0.363636
2684_1		0.125000	0.000000	0.580645
2687_1		1.000000	0.000000	0.787879
2689_1		0.166667	0.000000	0.090909
2692_1		0.111111	0.000000	0.250000
2695_1		0.000000	0.000000	0.160000
2696_1		0.166667	0.000000	0.666667
2702_1		0.000000	0.000000	0.562500
2703_1		0.000000	0.000000	0.888889
2706_1		0.000000	0.000000	0.256410
2716_1		1.000000	0.000000	0.181818
2720_1		1.000000	0.000000	0.837209
2721_1		0.000000	0.000000	0.204082
2723_1		0.000000	0.000000	0.137931
2725_1		0.000000	0.000000	0.909091
2730_1		1.000000	0.000000	0.277778
2740_1		0.000000	0.000000	0.500000
2746_1		0.100000	0.000000	0.111111
2748_1		0.000000	0.000000	0.370370
2751_1		0.000000	0.000000	0.304348
2754_1		0.000000	0.000000	0.235294
2758_1		0.000000	0.000000	0.500000
2762_1		1.000000	0.000000	0.965517
2767_1		1.000000	0.000000	0.956522
2769_1		0.000000	0.000000	0.242424
2774_1		1.000000	0.000000	0.777778
1_1			0.000000	0.076923
2_1			0.000000	0.000000
3_1			0.000000	0.340426
5_1			0.000000	0.250000
6_1			0.000000	0.000000
7_1			0.000000	0.125000
8_1			0.000000	0.200000
9_1			0.000000	0.095238
10_1			0.000000	0.190476
11_1			0.000000	0.200000
13_1			0.000000	0.190476
16_1			0.000000	0.489796
17_1			0.000000	0.285714
18_1			0.000000	0.375000
19_1			0.000000	0.238095
20_1			0.000000	0.000000
23_1			0.000000	0.200000
24_1			0.000000	0.080000
25_1			0.000000	0.181818
26_1			0.000000	0.186047
27_1			0.000000	0.292683
28_1			0.000000	0.000000
30_1			0.000000	0.266667
34_1			0.000000	0.187500
35_1			0.000000	0.166667
38_1			0.000000	0.176471
39_1			0.000000	0.081633
43_1			0.000000	0.285714
44_1			0.000000	0.111111
45_1			0.000000	0.214286
47_1			0.000000	0.163934
49_1			0.000000	0.212766
51_1			0.000000	0.000000
54_1			0.000000	0.208955
57_1			0.000000	0.107143
59_1			0.000000	0.105263
60_1			0.000000	0.121212
61_1			0.000000	0.565217
63_1			0.000000	0.227273
64_1			0.000000	0.433735
66_1			0.000000	0.178571
70_1			0.000000	0.227273
71_1			0.000000	0.157895
72_1			0.000000	0.142857
73_1			0.000000	0.095238
74_1			0.000000	0.129032
75_1			0.000000	0.100000
76_1			0.000000	0.193548
77_1			0.000000	0.240000
78_1			0.000000	0.176471
79_1			0.000000	0.269231
81_1			0.000000	0.100000
82_1			0.000000	0.142857
83_1			0.000000	0.074074
84_1			0.000000	0.444444
86_1			0.000000	0.064516
88_1			0.000000	0.434783
94_1			0.000000	0.347826
97_1			0.000000	0.041667
99_1			0.000000	0.285714
100_1			0.000000	0.136364
101_1			0.000000	0.100000
104_1			0.000000	0.157895
109_1			0.000000	0.000000
110_1			0.000000	0.090909
111_1			0.000000	0.769231
112_1			0.000000	0.000000
113_1			0.000000	0.000000
120_1			0.000000	0.066667
122_1			0.000000	0.000000
123_1			0.000000	0.382979
125_1			0.000000	0.235294
126_1			0.000000	0.205128
129_1			0.000000	0.000000
134_1			0.000000	0.071429
135_1			0.000000	0.000000
136_1			0.000000	0.000000
141_1			0.000000	0.117647
146_1			0.000000	0.173913
150_1			0.000000	0.051282
152_1			0.000000	0.117647
154_1			0.000000	0.000000
155_1			0.000000	0.043478
157_1			0.000000	0.044444
158_1			0.000000	0.163265
160_1			0.000000	0.600000
161_1			0.000000	0.146341
164_1			0.000000	0.160000
168_1			0.000000	0.048780
171_1			0.000000	0.076923
174_1			0.000000	0.125000
175_1			0.000000	0.040000
177_1			0.000000	0.125000
178_1			0.000000	0.102564
187_1			0.000000	0.057143
189_1			0.000000	0.250000
190_1			0.000000	0.333333
192_1			0.000000	0.000000
194_1			0.000000	0.421053
195_1			0.000000	0.000000
198_1			0.000000	0.117647
199_1			0.000000	0.000000
203_1			0.000000	0.127660
204_1			0.000000	0.153846
208_1			0.000000	0.842105
210_1			0.000000	0.214286
211_1			0.000000	0.256410
214_1			0.000000	0.171429
216_1			0.000000	0.111111
222_1			0.000000	0.136364
226_1			0.000000	0.117647
227_1			0.000000	0.500000
229_1			0.000000	0.000000
231_1			0.000000	0.136364
233_1			0.000000	0.190476
234_1			0.000000	0.285714
235_1			0.000000	0.129032
244_1			0.000000	0.117647
245_1			0.000000	0.047619
246_1			0.000000	0.186047
249_1			0.000000	0.000000
250_1			0.000000	0.171429
253_1			0.000000	0.000000
256_1			0.000000	0.333333
257_1			0.000000	0.000000
258_1			0.000000	0.444444
260_1			0.000000	0.307692
263_1			0.000000	0.368421
265_1			0.000000	0.000000
272_1			0.000000	0.114286
274_1			0.000000	0.142857
279_1			0.000000	0.214286
284_1			0.000000	0.181818
300_1			0.000000	0.090909
301_1			0.000000	0.051282
302_1			0.000000	0.666667
305_1			0.000000	0.125000
315_1			0.000000	0.140351
316_1			0.000000	0.190476
317_1			0.000000	0.000000
319_1			0.000000	0.166667
321_1			0.000000	0.000000
322_1			0.000000	0.055556
324_1			0.000000	0.000000
326_1			0.000000	0.000000
329_1			0.000000	0.000000
335_1			0.000000	0.000000
338_1			0.000000	0.000000
340_1			0.000000	0.187500
344_1			0.000000	0.000000
349_1			0.000000	0.200000
352_1			0.000000	0.050000
353_1			0.000000	0.631579
355_1			0.000000	0.133333
356_1			0.000000	0.045455
357_1			0.000000	0.375000
361_1			0.000000	0.258065
362_1			0.000000	0.000000
363_1			0.000000	0.142857
364_1			0.000000	0.228571
366_1			0.000000	0.444444
369_1			0.000000	0.000000
370_1			0.000000	0.000000
371_1			0.000000	0.055556
372_1			0.000000	0.000000
374_1			0.000000	0.133333
376_1			0.000000	0.322581
379_1			0.000000	0.387097
383_1			0.000000	0.421053
384_1			0.000000	0.333333
385_1			0.000000	0.228571
386_1			0.000000	0.000000
389_1			0.000000	0.000000
392_1			0.000000	0.187500
394_1			0.000000	0.250000
399_1			0.000000	0.320000
405_1			0.000000	0.160000
408_1			0.000000	0.375000
413_1			0.000000	0.322581
419_1			0.000000	0.060606
420_1			0.000000	0.130435
421_1			0.000000	0.051282
422_1			0.000000	0.214286
424_1			0.000000	0.000000
425_1			0.000000	0.636364
426_1			0.000000	0.000000
431_1			0.000000	0.157895
441_1			0.000000	0.093023
443_1			0.000000	0.275862
444_1			0.000000	0.000000
447_1			0.000000	0.071429
448_1			0.000000	0.187500
453_1			0.000000	0.125000
456_1			0.000000	0.000000
458_1			0.000000	0.000000
459_1			0.000000	0.068966
460_1			0.000000	0.153846
462_1			0.000000	0.068966
465_1			0.000000	0.000000
466_1			0.000000	0.074074
468_1			0.000000	0.000000
474_1			0.000000	0.350000
476_1			0.000000	0.000000
477_1			0.000000	0.150000
479_1			0.000000	0.428571
483_1			0.000000	0.076923
484_1			0.000000	0.133333
487_1			0.000000	0.187500
491_1			0.000000	0.064516
492_1			0.000000	0.588235
493_1			0.000000	0.083333
494_1			0.000000	0.181818
500_1			0.000000	0.181818
505_1			0.000000	0.933333
508_1			0.000000	0.526316
511_1			0.000000	0.400000
513_1			0.000000	0.434783
515_1			0.000000	0.142857
516_1			0.000000	0.066667
518_1			0.000000	0.428571
520_1			0.000000	0.074074
521_1			0.000000	0.285714
522_1			0.000000	0.117647
527_1			0.000000	0.125000
529_1			0.000000	0.125000
533_1			0.000000	0.200000
537_1			0.000000	0.058824
542_1			0.000000	0.086957
544_1			0.000000	0.066667
545_1			0.000000	0.235294
546_1			0.000000	0.285714
547_1			0.000000	0.640000
551_1			0.000000	0.193548
554_1			0.000000	0.000000
555_1			0.000000	0.000000
560_1			0.000000	0.000000
561_1			0.000000	0.600000
563_1			0.000000	0.187500
566_1			0.000000	0.000000
569_1			0.000000	0.150000
572_1			0.000000	0.285714
574_1			0.000000	0.272727
577_1			0.000000	0.222222
579_1			0.000000	0.000000
580_1			0.000000	0.258065
582_1			0.000000	0.193548
586_1			0.000000	0.125000
587_1			0.000000	0.062500
588_1			0.000000	0.000000
590_1			0.000000	0.000000
598_1			0.000000	0.051282
600_1			0.000000	0.105263
602_1			0.000000	0.000000
603_1			0.000000	0.068966
605_1			0.000000	0.114286
606_1			0.000000	0.086957
611_1			0.000000	0.105263
623_1			0.000000	0.171429
628_1			0.000000	0.294118
632_1			0.000000	0.068966
636_1			0.000000	0.315789
638_1			0.000000	0.000000
640_1			0.000000	0.842105
641_1			0.000000	0.363636
644_1			0.000000	0.206897
649_1			0.000000	0.125000
651_1			0.000000	0.150000
654_1			0.000000	0.242424
656_1			0.000000	0.227273
663_1			0.000000	0.000000
666_1			0.000000	0.086957
667_1			0.000000	0.042553
668_1			0.000000	0.000000
669_1			0.000000	0.137931
671_1			0.000000	0.000000
672_1			0.000000	0.363636
673_1			0.000000	0.333333
674_1			0.000000	0.111111
675_1			0.000000	0.083333
676_1			0.000000	0.222222
680_1			0.000000	0.941176
684_1			0.000000	0.285714
685_1			0.000000	0.103448
689_1			0.000000	0.272727
696_1			0.000000	0.000000
697_1			0.000000	0.000000
699_1			0.000000	0.000000
700_1			0.000000	0.050000
702_1			0.000000	0.300000
703_1			0.000000	0.181818
713_1			0.000000	0.000000
714_1			0.000000	0.173913
716_1			0.000000	0.000000
719_1			0.000000	0.160000
722_1			0.000000	0.066667
723_1			0.000000	0.142857
724_1			0.000000	0.000000
728_1			0.000000	0.142857
729_1			0.000000	0.235294
730_1			0.000000	0.129032
732_1			0.000000	0.000000
733_1			0.000000	0.125000
740_1			0.000000	0.303030
742_1			0.000000	0.000000
743_1			0.000000	0.000000
745_1			0.000000	0.484848
746_1			0.000000	0.187500
747_1			0.000000	0.250000
748_1			0.000000	0.285714
749_1			0.000000	0.000000
754_1			0.000000	0.111111
761_1			0.000000	0.153846
762_1			0.000000	0.000000
766_1			0.000000	0.000000
769_1			0.000000	0.000000
774_1			0.000000	0.054054
786_1			0.000000	0.190476
787_1			0.000000	0.068966
791_1			0.000000	0.196078
792_1			0.000000	0.000000
795_1			0.000000	0.320000
799_1			0.000000	0.060606
805_1			0.000000	0.062500
809_1			0.000000	0.068966
810_1			0.000000	0.222222
816_1			0.000000	0.000000
819_1			0.000000	0.000000
820_1			0.000000	0.235294
827_1			0.000000	0.150000
828_1			0.000000	0.216216
830_1			0.000000	0.044444
831_1			0.000000	0.051282
834_1			0.000000	0.000000
836_1			0.000000	0.142857
838_1			0.000000	0.555556
840_1			0.000000	0.235294
842_1			0.000000	0.115385
847_1			0.000000	0.133333
848_1			0.000000	0.064516
852_1			0.000000	0.125000
855_1			0.000000	0.080000
865_1			0.000000	0.000000
866_1			0.000000	0.173913
867_1			0.000000	0.217391
872_1			0.000000	0.400000
875_1			0.000000	0.000000
877_1			0.000000	0.095238
885_1			0.000000	0.105263
890_1			0.000000	0.000000
896_1			0.000000	0.120000
897_1			0.000000	0.000000
898_1			0.000000	0.117647
899_1			0.000000	0.000000
901_1			0.000000	0.380952
903_1			0.000000	0.105263
904_1			0.000000	0.214286
909_1			0.000000	0.071429
911_1			0.000000	0.074074
914_1			0.000000	0.058824
