turnid	ROUGE1-R	MRR	Exact match	F1	ROUGEL-F1
1687_9	0.600000	0.000000	0.000000	0.210526	0.095238
1687_10	0.900000		0.000000	0.468085	0.481481
1687_11	0.692308	1.000000	0.000000	0.280000	0.181818
1687_12	0.750000				
1688_2	1.000000				
1688_3	1.000000	0.500000	0.000000	0.171429	0.153846
1688_4	1.000000	1.000000	0.000000	0.244898	0.137931
1688_5	0.565217	0.200000	0.000000	0.228571	0.153846
1688_6	1.000000				
1688_7	1.000000				
1689_2	0.214286	0.000000	0.000000	0.000000	0.046512
1689_3	0.357143	0.000000	0.000000	0.076923	0.068966
1689_4	0.416667	0.000000	0.000000	0.058824	0.058824
1689_5	0.500000	0.000000	0.000000	0.000000	0.000000
1689_6	0.545455				
1689_7	0.461538	0.000000	0.000000	0.090909	0.076923
1689_8	0.400000	0.000000	0.000000	0.000000	0.051282
1689_9	0.666667	0.000000	0.000000	0.051282	0.044444
1690_2	0.818182				
1690_3	0.368421				
1690_4	0.733333		0.000000	0.171429	0.100000
1690_5	0.350000	0.000000	0.000000	0.000000	0.000000
1690_6	0.470588	0.000000	0.000000	0.095238	0.125000
1690_7	0.666667		0.000000	0.000000	0.083333
1690_8	0.818182				
1691_2	0.666667	0.000000	0.000000	0.206897	0.193548
1691_3	0.588235	0.000000	0.000000	0.052632	0.047619
1691_4	0.666667				
1692_2	0.294118	0.000000	0.000000	0.176471	0.150000
1692_3	0.600000		0.000000	0.000000	0.000000
1692_4	0.409091		0.000000	0.000000	0.000000
1692_5	0.636364	0.000000	0.000000	0.235294	0.210526
1692_6	0.384615		0.000000	0.270270	0.325581
1692_7	0.500000		0.000000	0.074074	0.129032
1693_2	0.500000		0.000000	0.210526	0.181818
1693_3	0.400000		0.000000	0.208333	0.181818
1693_4	0.588235		0.000000	0.000000	0.000000
1694_2	0.227273				
1694_3	0.875000	0.000000	0.000000	0.100000	0.120000
1694_4	0.857143		0.000000	0.074074	0.242424
1694_5	0.250000	0.000000	0.000000	0.114286	0.150000
1694_6	0.888889		0.000000	0.200000	0.111111
1694_7	0.428571				
1695_2	0.636364	0.000000	0.000000	0.000000	0.108108
1695_3	0.666667				
1695_4	1.000000	0.000000	0.000000	0.133333	0.127660
1695_5	1.000000	0.500000	0.000000	0.187500	0.216216
1695_6	1.000000		0.000000	0.060606	0.048780
1695_7	1.000000	0.000000	0.000000	0.121212	0.162162
1695_8	1.000000	0.000000	0.000000	0.000000	0.000000
1695_9	1.000000	1.000000	0.000000	0.950000	0.952381
1696_2	0.444444		0.000000	0.200000	0.242424
1696_3	0.600000	0.000000	0.000000	0.058824	0.055556
1696_4	1.000000		0.000000	0.000000	0.083333
1697_2	0.428571	0.000000	0.000000	0.181818	0.142857
1697_3	0.600000	0.000000	0.000000	0.058824	0.105263
1697_4	0.571429	0.000000	0.000000	0.166667	0.142857
1697_5	0.444444		0.000000	0.111111	0.146341
1697_6	0.750000	0.000000	0.000000	0.090909	0.153846
1697_7	0.800000		0.000000	0.080000	0.200000
1697_8	0.714286		0.000000	0.000000	0.068966
1697_9	0.833333		0.000000	0.000000	0.117647
1698_2	0.875000		0.000000	0.270270	0.190476
1698_3	0.857143	1.000000	0.000000	0.909091	0.916667
1698_4	1.000000		0.000000	0.250000	0.228571
1698_5	0.777778	0.000000	0.000000	0.088889	0.188679
1699_2	0.666667	0.000000	0.000000	0.044444	0.120000
1699_3	0.571429	0.000000	0.000000	0.000000	0.000000
1699_4	0.363636		0.000000	0.046512	0.117647
1699_5	0.769231				
1699_6	0.562500		0.000000	0.102564	0.136364
1699_7	0.500000	0.000000	0.000000	0.000000	0.000000
1700_2	0.625000		0.000000	0.235294	0.300000
1700_3	0.666667	0.000000	0.000000	0.000000	0.000000
1700_4	0.692308	0.000000	0.000000	0.162162	0.190476
1700_5	0.600000	0.000000	0.000000	0.000000	0.000000
1700_6	0.666667				
1700_7	0.700000				
1700_8	0.583333	0.000000	0.000000	0.000000	0.146341
1700_9	1.000000		0.000000	0.042553	0.076923
1700_10	1.000000				
1701_2	0.600000		0.000000	0.315789	0.347826
1701_3	0.777778		0.000000	0.000000	0.000000
1701_4	0.444444		0.000000	0.000000	0.000000
1701_5	0.625000				
1701_6	0.800000		0.000000	0.190476	0.320000
1701_7	0.714286		0.000000	0.000000	0.000000
1701_8	0.666667		0.000000	0.064516	0.060606
1702_2	0.444444				
1702_3	0.666667		0.000000	0.300000	0.260870
1702_4	0.666667		0.000000	0.052632	0.088889
1702_5	0.666667	0.000000	0.000000	0.000000	0.000000
1702_6	0.666667	0.000000	0.000000	0.080000	0.068966
1703_2	0.300000	0.000000	0.000000	0.000000	0.000000
1703_3	0.727273	0.000000	0.000000	0.000000	0.000000
1703_4	0.700000	0.000000	0.000000	0.250000	0.171429
1703_5	0.785714		0.000000	0.000000	0.000000
1704_2	0.714286	0.000000	0.000000	0.000000	0.000000
1704_3	0.714286		0.000000	0.071429	0.062500
1704_4	0.666667		0.000000	0.000000	0.105263
1704_5	0.714286		0.000000	0.000000	0.062500
1704_6	0.818182	0.000000	0.000000	0.000000	0.000000
1704_7	0.700000		0.000000	0.062500	0.060606
1704_8	0.636364		0.000000	0.181818	0.148148
1705_2	0.750000	0.000000	0.000000	0.086957	0.080000
1705_3	0.777778	0.000000	0.000000	0.360000	0.290909
1705_4	0.923077		0.000000	0.150000	0.190476
1705_5	0.800000	0.000000	0.000000	0.000000	0.000000
1705_6	0.750000	0.000000	0.000000	0.121212	0.050000
1706_2	0.900000	0.000000	0.000000	0.370370	0.424242
1706_3	0.727273	0.000000	0.000000	0.240000	0.275862
1706_4	1.000000	0.000000	0.000000	0.000000	0.060606
1706_5	0.750000	0.000000	0.000000	0.000000	0.100000
1706_6	0.909091		0.000000	0.000000	0.000000
1707_2	0.833333		0.000000	0.210526	0.181818
1707_3	0.750000		0.000000	0.000000	0.000000
1707_4	0.500000				
1707_5	0.777778		0.000000	0.000000	0.040000
1708_2	0.615385	1.000000	0.000000	0.048780	0.044444
1708_3	1.000000				
1708_4	0.900000		0.000000	0.000000	0.000000
1708_5	0.750000		0.000000	0.068966	0.062500
1709_2	0.800000	0.000000	0.000000	0.260870	0.166667
1709_3	0.375000		0.000000	0.000000	0.000000
1709_4	0.500000		0.000000	0.375000	0.352941
1709_5	0.142857		0.000000	0.000000	0.000000
1709_6	0.363636	0.000000	0.000000	0.153846	0.200000
1710_2	0.875000		0.000000	0.100000	0.086957
1710_3	0.600000	0.000000	0.000000	0.100000	0.166667
1710_4	0.833333	0.000000	0.000000	0.341463	0.311111
1711_2	0.777778		0.000000	0.074074	0.125000
1711_3	0.666667	0.000000	0.000000	0.000000	0.083333
1711_4	0.500000		0.000000	0.000000	0.000000
1711_5	0.500000		0.000000	0.062500	0.057143
1711_6	0.714286		0.000000	0.117647	0.173913
1711_7	0.714286	0.000000	0.000000	0.121212	0.108108
1711_8	0.666667		0.000000	0.095238	0.166667
1712_2	0.500000		0.000000	0.000000	0.000000
1712_3	0.714286		0.000000	0.500000	0.461538
1712_4	0.428571	0.000000	0.000000	0.500000	0.461538
1712_5	0.428571	0.000000	0.000000	0.064516	0.057143
1712_6	0.375000		0.000000	0.000000	0.000000
1712_7	0.555556		0.000000	0.000000	0.000000
1713_2	0.833333	1.000000	0.000000	0.279070	0.177778
1713_3	0.857143		1.000000	1.000000	1.000000
1713_4	0.833333		0.000000	0.157895	0.097561
1713_5	0.750000				
1713_6	0.833333				
1713_7	0.857143				
1714_2	0.444444		0.000000	0.000000	0.000000
1714_3	0.777778	0.000000	0.000000	0.187500	0.162162
1714_4	0.714286	0.000000	0.000000	0.102564	0.130435
1714_5	0.714286		0.000000	0.117647	0.157895
1715_2	0.400000				
1715_3	0.916667	1.000000	0.000000	0.133333	0.123077
1715_4	1.000000	1.000000	0.000000	0.976744	0.978723
1715_5	1.000000		0.000000	0.188679	0.163934
1715_6	0.666667	1.000000	0.000000	0.976744	0.978723
1715_7	0.833333	0.000000	0.000000	0.121212	0.108108
1716_2	0.272727	0.000000	0.000000	0.210526	0.190476
1716_3	1.000000	1.000000	1.000000	1.000000	1.000000
1716_4	1.000000				
1716_5	0.555556		0.000000	0.162162	0.146341
1716_6	1.000000		0.000000	0.000000	0.050000
1716_7	0.636364	0.000000	0.000000	0.093023	0.122449
1717_2	0.888889	0.000000	0.000000	0.181818	0.160000
1717_3	0.909091	0.000000	0.000000	0.105263	0.173913
1717_4	1.000000	0.200000	0.000000	0.098361	0.086957
1717_5	0.900000				
1717_6	1.000000		0.000000	0.186047	0.240000
1718_2	0.833333	0.000000	0.000000	0.235294	0.095238
1718_3	0.800000		0.000000	0.121212	0.150000
1718_4	0.750000		0.000000	0.000000	0.000000
1718_5	0.727273		0.000000	0.100000	0.166667
1718_6	0.857143		0.000000	0.044444	0.040000
1718_7	0.833333				
1718_8	1.000000		0.000000	0.066667	0.058824
1718_9	0.875000		0.000000	0.000000	0.000000
1719_2	1.000000	0.000000	0.000000	0.666667	0.666667
1719_3	1.000000		0.000000	0.214286	0.206897
1719_4	1.000000	0.250000	0.000000	0.272727	0.260870
1719_5	0.666667	0.000000	0.000000	0.300000	0.325581
1719_6	1.000000		0.000000	0.315789	0.315789
1720_2	0.600000	0.166667	0.000000	0.111111	0.095238
1720_3	0.750000	0.000000	0.000000	0.500000	0.421053
1720_4	0.777778	0.000000	0.000000	0.145455	0.096774
1721_2	0.636364		0.000000	0.040816	0.035714
1721_3	0.555556		0.000000	0.066667	0.117647
1721_4	0.500000	0.000000	0.000000	0.461538	0.482759
1721_5	0.666667		0.000000	0.342857	0.200000
1721_6	0.700000	0.000000	0.000000	0.071429	0.064516
1721_7	0.428571		0.000000	0.000000	0.000000
1721_8	0.375000				
1722_2	0.500000	0.000000	0.000000	0.117647	0.102564
1722_3	1.000000		0.000000	0.000000	0.052632
1722_4	0.555556	0.000000	0.000000	0.083333	0.098361
1722_5	0.777778	0.000000	0.000000	0.085106	0.113208
1724_2	0.833333		0.000000	0.193548	0.242424
1724_3	0.750000		0.000000	0.000000	0.060606
1724_4	1.000000				
1725_2	0.700000	0.250000	0.000000	0.129032	0.216216
1725_3	0.533333		0.000000	0.153846	0.380952
1725_4	0.588235				
1725_5	0.588235				
1726_2	0.300000		0.000000	0.068966	0.117647
1726_3	1.000000		0.000000	0.121212	0.108108
1726_4	1.000000	0.000000	0.000000	0.000000	0.000000
1726_5	1.000000		0.000000	0.333333	0.400000
1727_2	1.000000		0.000000	0.250000	0.160000
1727_3	1.000000		0.000000	0.122449	0.070175
1727_4	0.777778		0.000000	0.000000	0.000000
1727_5	0.428571		0.000000	0.000000	0.057143
1727_6	1.000000		0.000000	0.000000	0.000000
1728_2	1.000000		0.000000	0.060606	0.055556
1728_3	1.000000		0.000000	0.060606	0.105263
1728_4	0.777778	0.000000	0.000000	0.545455	0.615385
1729_2	0.833333		0.000000	0.076923	0.125000
1729_3	0.833333		0.000000	0.000000	0.000000
1729_4	0.875000		0.000000	0.076923	0.062500
1729_5	0.888889		0.000000	0.108108	0.130435
1729_6	0.777778		0.000000	0.000000	0.000000
1729_7	0.857143		0.000000	0.000000	0.000000
1729_8	0.750000		0.000000	0.086957	0.160000
1730_2	1.000000		0.000000	0.000000	0.000000
1730_3	0.916667	0.000000	0.000000	0.318182	0.320000
1730_4	1.000000		0.000000	0.146341	0.170213
1731_2	0.750000		0.000000	0.000000	0.000000
1731_3	0.571429	0.000000	0.000000	0.000000	0.000000
1731_4	0.571429	0.000000	0.000000	0.086957	0.068966
1731_5	0.619048	0.000000	0.000000	0.205128	0.227273
1731_6	0.625000				
1731_7	0.666667		0.000000	0.000000	0.000000
1732_2	0.411765		0.000000	0.000000	0.108108
1732_3	0.411765		0.000000	0.000000	0.105263
1732_4	0.578947	0.000000	0.000000	0.157895	0.177778
1733_2	1.000000	0.333333	0.000000	0.000000	0.000000
1733_3	1.000000	0.333333	0.000000	0.181818	0.176471
1733_4	1.000000		0.000000	0.071429	0.058824
1733_5	1.000000		0.000000	0.176471	0.228571
1733_6	1.000000		0.000000	0.307692	0.264151
1733_7	0.875000		0.000000	0.342857	0.307692
1733_8	0.888889		0.000000	0.210526	0.217391
1733_9	1.000000		0.000000	0.000000	0.000000
1733_10	1.000000	1.000000	1.000000	1.000000	1.000000
1733_11	1.000000		0.000000	0.044444	0.075472
1734_2	0.571429		0.000000	0.157895	0.186047
1734_3	1.000000		0.000000	0.181818	0.222222
1734_4	0.666667		0.000000	0.000000	0.000000
1734_5	0.777778		0.000000	0.250000	0.250000
1734_6	0.833333		0.000000	0.150000	0.250000
1734_7	0.500000	0.000000	0.000000	0.153846	0.186047
1735_2	0.615385		0.000000	0.081633	0.140351
1735_3	0.555556		0.000000	0.285714	0.146341
1735_4	0.714286		0.000000	0.105263	0.086957
1735_5	0.571429				
1736_2	0.555556	0.000000	0.000000	0.060606	0.114286
1736_3	0.200000	0.000000	0.000000	0.000000	0.000000
1736_4	0.375000	0.000000	0.000000	0.146341	0.139535
1737_2	0.750000		0.000000	0.064516	0.171429
1737_3	0.818182	0.000000	0.000000	0.424242	0.388889
1737_4	0.857143	0.000000	0.000000	0.058824	0.153846
1738_2	0.615385	0.000000	0.000000	0.071429	0.064516
1738_3	0.444444		0.000000	0.083333	0.148148
1738_4	0.333333	0.000000	0.000000	0.000000	0.090909
1738_5	0.200000				
1738_6	0.315789	0.000000	0.000000	0.058824	0.108108
1738_7	0.545455		0.000000	0.127660	0.120000
1738_8	0.375000		0.000000	0.000000	0.000000
1738_9	0.666667		0.000000	0.000000	0.000000
1738_10	0.444444	0.000000	0.000000	0.153846	0.068966
1738_11	0.571429	0.000000	0.000000	0.081633	0.080000
1739_2	0.200000	0.000000	0.000000	0.117647	0.050000
1739_3	0.437500		0.000000	0.086957	0.115385
1739_4	0.400000	0.000000	0.000000	0.000000	0.068966
1739_5	0.545455				
1739_6	0.444444	0.000000	0.000000	0.000000	0.000000
1739_7	0.444444	0.000000	0.000000	0.060606	0.111111
1739_8	0.583333		0.000000	0.054054	0.050000
1740_2	0.428571	0.000000	0.000000	0.181818	0.210526
1740_3	0.545455		0.000000	0.205128	0.150000
1740_4	0.666667	0.000000	0.000000	0.120000	0.076923
1740_5	0.727273		0.000000	0.085106	0.081633
1740_6	0.625000				
1740_7	0.800000	0.200000	0.000000	0.000000	0.035714
1741_2	0.461538	0.000000	0.000000	0.000000	0.000000
1741_3	0.545455	0.000000	0.000000	0.333333	0.294118
1741_4	0.357143	0.000000	0.000000	0.181818	0.171429
1741_5	0.578947				
1741_6	0.526316	0.500000	0.000000	0.086957	0.081633
1741_7	0.692308	1.000000	1.000000	1.000000	1.000000
1741_8	0.538462	1.000000	0.000000	0.785714	0.714286
1741_9	0.421053	0.000000	0.000000	0.178571	0.065574
1741_10	0.625000	1.000000	0.000000	0.212766	0.148148
1741_11	0.285714		0.000000	0.000000	0.000000
1742_2	0.857143		0.000000	0.000000	0.000000
1742_3	0.600000	0.000000	0.000000	0.307692	0.347826
1743_2	1.000000	0.500000	0.000000	0.235294	0.190476
1744_2	0.428571	0.000000	0.000000	0.055556	0.102564
1744_3	0.333333	0.000000	0.000000	0.076923	0.142857
1744_4	0.500000	0.000000	0.000000	0.000000	0.057143
1745_2	0.800000				
1746_2	0.714286	0.000000	0.000000	0.057143	0.050000
1746_3	0.500000		0.000000	0.000000	0.047619
1746_4	0.285714		0.000000	0.000000	0.000000
1746_5	0.714286		0.000000	0.058824	0.108108
1746_6	0.500000	0.000000	0.000000	0.095238	0.120000
1747_2	0.636364	0.000000	0.000000	0.166667	0.195122
1747_3	0.714286				
1748_2	0.750000		0.000000	0.000000	0.000000
1748_3	0.454545		0.000000	0.000000	0.000000
1748_4	0.666667	0.000000	0.000000	0.000000	0.000000
1748_5	0.750000		0.000000	0.083333	0.296296
1748_6	0.600000		0.000000	0.105263	0.181818
1748_7	0.800000		0.000000	0.105263	0.097561
1749_2	0.800000				
1749_3	0.875000		0.000000	0.677966	0.656716
1749_4	0.833333		0.000000	0.677966	0.656716
1749_5	0.750000		0.000000	0.122449	0.113208
1749_6	0.583333				
1750_2	1.000000	0.200000	0.000000	0.177778	0.153846
1750_3	0.833333		0.000000	0.105263	0.127660
1750_4	0.900000				
1750_5	1.000000	0.000000	0.000000	0.050000	0.133333
1750_6	0.777778	0.500000	0.000000	0.333333	0.400000
1750_7	0.928571	0.000000	0.000000	0.176471	0.256410
1750_8	1.000000	1.000000	0.000000	0.242424	0.153846
1751_2	0.714286		0.000000	0.111111	0.210526
1751_3	0.666667		0.000000	0.315789	0.300000
1751_4	1.000000		0.000000	0.105263	0.133333
1752_2	0.666667	0.000000	0.000000	0.153846	0.192308
1752_3	0.800000	0.000000	0.000000	0.046512	0.078431
1752_4	0.615385		0.000000	0.076923	0.105263
1752_5	0.900000	0.000000	0.000000	0.000000	0.000000
1752_6	0.727273	0.000000	0.000000	0.037037	0.034483
1752_7	0.600000		0.000000	0.181818	0.148148
1752_8	0.875000				
1753_2	0.769231	0.000000	0.000000	0.157895	0.146341
1753_3	0.428571		0.000000	0.052632	0.052632
1753_4	0.714286				
1754_2	0.800000		0.000000	0.311111	0.188679
1754_3	0.750000	0.000000	0.000000	0.000000	0.000000
1754_4	0.642857		0.000000	0.250000	0.232558
1754_5	0.750000	0.000000	0.000000	0.000000	0.050000
1754_6	0.333333	0.000000	0.000000	0.095238	0.090909
1755_2	0.500000				
1755_3	0.444444	0.000000	0.000000	0.162162	0.266667
1755_4	0.473684	0.000000	0.000000	0.000000	0.000000
1755_5	0.375000				
1755_6	0.400000	0.000000	0.000000	0.093023	0.120000
1755_7	0.545455	0.000000	0.000000	0.057143	0.102564
1756_2	1.000000	0.000000	0.000000	0.157895	0.146341
1756_3	1.000000	0.500000	0.000000	0.000000	0.000000
1756_4	0.750000	0.000000	0.000000	0.083333	0.076923
1756_5	0.555556	1.000000	0.000000	0.636364	0.640000
1756_6	0.846154				
1756_7	0.875000	0.000000	0.000000	0.095238	0.090909
1756_8	1.000000		0.000000	0.176471	0.105263
1756_9	0.888889		0.000000	0.222222	0.190476
1757_2	0.769231				
1757_3	0.769231				
1757_4	0.500000		0.000000	0.080000	0.074074
1758_2	0.571429		0.000000	0.920000	0.857143
1758_3	1.000000	0.000000	0.000000	0.120000	0.137931
1758_4	0.666667		0.000000	0.275862	0.250000
1758_5	0.555556	1.000000	1.000000	1.000000	1.000000
1758_6	0.700000		0.000000	0.000000	0.057143
1759_2	0.500000	0.000000	0.000000	0.051282	0.090909
1759_3	0.888889	0.333333	0.000000	0.163265	0.148148
1759_4	0.846154	0.142857	0.000000	0.125000	0.157895
1759_5	0.454545				
1759_6	0.250000				
1759_7	0.368421				
1760_2	0.833333	0.000000	0.000000	0.125000	0.105263
1760_3	0.833333	0.000000	0.000000	0.210526	0.190476
1760_4	0.714286	0.000000	0.000000	0.181818	0.166667
1760_5	0.375000	0.000000	0.000000	0.117647	0.172414
1760_6	0.400000	0.000000	0.000000	0.052632	0.090909
1760_7	0.769231		0.000000	0.444444	0.400000
1760_8	0.636364		0.000000	0.117647	0.153846
1760_9	0.833333		0.000000	0.071429	0.064516
1761_2	0.750000	0.000000	0.000000	0.068966	0.064516
1761_3	0.750000				
1761_4	0.750000		0.000000	0.076923	0.066667
1761_5	0.350000				
1762_2	0.750000		0.000000	0.095238	0.240000
1762_3	0.833333	0.000000	0.000000	0.064516	0.058824
1762_4	0.833333	0.000000	0.000000	0.322581	0.294118
1763_2	0.210526	0.000000	0.000000	0.129032	0.205128
1763_3	0.454545		0.000000	0.125000	0.157895
1763_4	0.250000		0.000000	0.148148	0.121212
1763_5	0.727273	1.000000	0.000000	0.960000	0.964286
1763_6	0.520000	0.000000	0.000000	0.039216	0.034483
1763_7	0.375000				
1764_2	1.000000	0.125000	0.000000	0.206897	0.228571
1764_3	0.625000	0.000000	0.000000	0.125000	0.200000
1764_4	0.526316				
1764_5	1.000000		0.000000	0.300000	0.347826
1764_6	0.769231	0.000000	0.000000	0.133333	0.153846
1765_2	0.454545		0.000000	0.000000	0.000000
1765_3	0.571429	0.000000	0.000000	0.055556	0.046512
1765_4	0.416667	0.000000	0.000000	0.000000	0.000000
1765_5	0.500000				
1766_2	0.600000		0.000000	0.071429	0.058824
1766_3	0.750000		0.000000	0.000000	0.000000
1766_4	0.166667	0.000000	0.000000	0.000000	0.000000
1767_2	1.000000	0.142857	0.000000	0.235294	0.205128
1767_3	1.000000	0.250000	0.000000	0.240000	0.214286
1767_4	1.000000	0.000000	0.000000	0.048780	0.122449
1768_2	0.900000	1.000000	0.000000	0.615385	0.620690
1768_3	1.000000		0.000000	0.226415	0.172414
1768_4	0.454545				
1769_2	1.000000		0.000000	0.285714	0.375000
1769_3	0.750000				
1769_4	0.588235		0.000000	0.307692	0.272727
1769_5	1.000000				
1769_6	1.000000				
1770_2	0.090909	0.000000	0.000000	0.631579	0.608696
1770_3	0.692308				
1770_4	0.458333		0.000000	0.055556	0.095238
1770_5	0.769231		0.000000	0.050000	0.043478
1770_6	1.000000	0.000000	0.000000	0.060606	0.111111
1771_2	0.545455	0.000000	0.000000	0.095238	0.120000
1771_3	0.875000	0.000000	0.000000	0.148148	0.121212
1771_4	0.750000	0.000000	0.000000	0.400000	0.250000
1771_5	0.750000	0.000000	0.000000	0.166667	0.222222
1771_6	0.700000	0.000000	0.000000	0.000000	0.000000
1771_7	0.800000	0.000000	0.000000	0.266667	0.277778
1771_8	0.555556	0.000000	0.000000	0.074074	0.133333
1771_9	0.666667	0.000000	0.000000	0.125000	0.105263
1771_10	0.526316		0.000000	0.121212	0.051282
1772_2	0.888889	0.166667	0.000000	0.090909	0.156863
1772_3	0.583333	0.000000	0.000000	0.142857	0.129032
1772_4	1.000000		0.000000	0.181818	0.153846
1772_5	0.416667	0.000000	0.000000	0.195122	0.200000
1772_6	0.615385	0.000000	0.000000	0.157895	0.170213
1772_7	0.290323	0.000000	0.000000	0.235294	0.320000
1772_8	0.588235				
1772_9	0.600000		0.000000	0.153846	0.117647
1772_10	0.434783	0.125000	0.000000	0.279070	0.166667
1772_11	0.413793	0.250000	0.000000	0.181818	0.222222
1772_12	0.750000	0.000000	0.000000	0.230769	0.200000
1773_2	1.000000	0.500000	0.000000	0.212766	0.160000
1773_3	0.857143	0.000000	0.000000	0.120000	0.105263
1773_4	1.000000		0.000000	0.200000	0.139535
1773_5	0.857143	0.000000	0.000000	0.114286	0.186047
1773_6	0.777778	0.250000	0.000000	0.363636	0.347826
1773_7	1.000000	0.000000	0.000000	0.083333	0.142857
1773_8	1.000000				
1773_9	1.000000	0.500000	0.000000	0.108108	0.195122
1774_2	0.666667		0.000000	0.350877	0.358209
1774_3	0.428571		0.000000	0.409091	0.440000
1774_4	0.823529		0.000000	0.160000	0.100000
1774_5	0.750000		0.000000	0.333333	0.303030
1774_6	0.555556	0.200000	0.000000	0.222222	0.157895
1774_7	0.722222	0.000000	0.000000	0.166667	0.190476
1774_8	1.000000	0.000000	0.000000	0.080000	0.148148
1775_2	1.000000		0.000000	0.266667	0.235294
1775_3	0.571429	0.000000	0.000000	0.142857	0.177778
1775_4	0.333333		0.000000	0.081633	0.042553
1775_5	0.176471	0.000000	0.000000	0.000000	0.000000
1775_6	0.473684		0.000000	0.090909	0.160000
1775_7	0.687500	0.000000	0.000000	0.097561	0.136364
1776_2	0.857143	1.000000	0.000000	0.787879	0.756757
1776_3	0.833333	1.000000	0.000000	0.914286	0.883721
